    0.975711563313417796E+00    0.493858483416308336E+00   -0.381595730858412480E+03   -0.606646350544153368E+01    1
   -0.790943245409535534E-01    0.474506182474541183E+00   -0.378526001874412032E+03   -0.606896350544153407E+01    1
   -0.254540695748045720E+00    0.487032995116992495E+00   -0.362075259102996995E+03   -0.607146350544153712E+01    1
   -0.149984255763104812E+01    0.559726692893407152E+00   -0.354309131707945255E+03   -0.607396350544151886E+01    1
   -0.844669056225274884E+00    0.515710674353475396E+00   -0.351797297703105585E+03   -0.607646350544150149E+01    1
   -0.665332204840147989E+00    0.509213967953660473E+00   -0.348411782388059464E+03   -0.607896350544150277E+01    1
   -0.157456278335463873E+01    0.575503673346115296E+00   -0.342362871874346183E+03   -0.608146350544151737E+01    1
    0.130352540552716922E+01    0.542973784687808436E+00   -0.337463767087457484E+03   -0.608396350544153197E+01    1
   -0.310390874353476065E+00    0.505427510646334843E+00   -0.336071898136221137E+03   -0.608646350544153236E+01    1
    0.559190370830556227E+00    0.513243420181495491E+00   -0.327534786357044936E+03   -0.608896350544152032E+01    1
   -0.410300953550961078E+00    0.516262307424599109E+00   -0.324841388313139305E+03   -0.609146350544151804E+01    1
    0.159774544850421779E+00    0.511633277952236454E+00   -0.320650635859235479E+03   -0.609396350544151844E+01    1
   -0.551217889895491142E+00    0.526309991602129101E+00   -0.318147630233222458E+03   -0.609646350544151083E+01    1
   -0.122676454980576821E+01    0.566607156458641792E+00   -0.317693601671979877E+03   -0.609896350544150234E+01    1
   -0.621596497228812161E+00    0.535900158233384993E+00   -0.309764425762566248E+03   -0.610146350544149918E+01    1
    0.127374383987373413E+00    0.520533496114309768E+00   -0.308804700117309665E+03   -0.610396350544150579E+01    1
   -0.944036362672348583E+00    0.558791751780189250E+00   -0.303393592024092470E+03   -0.610646350544152394E+01    1
    0.139116541548668904E+01    0.578805385061753830E+00   -0.302020444621161801E+03   -0.610896350544153233E+01    1
    0.420648099659401975E+00    0.529891949719975774E+00   -0.301414168622732916E+03   -0.611146350544151318E+01    1
    0.217742986770996483E+01    0.657645004008693301E+00   -0.299793617304648194E+03   -0.611396350544150202E+01    1
    0.526453076602460990E+00    0.533989269766962038E+00   -0.299619508697794060E+03   -0.611646350544151840E+01    1
    0.838939386039859625E+00    0.552167239823450062E+00   -0.292350119628578625E+03   -0.611896350544151613E+01    1
   -0.194110045620803073E+01    0.660416610739327337E+00   -0.291681224964374564E+03   -0.612146350544151030E+01    1
    0.259990679864399166E+01    0.730854584802600682E+00   -0.282409770984177101E+03   -0.612396350544150803E+01    1
   -0.187348084025899575E+01    0.664221763712687929E+00   -0.281425818698908756E+03   -0.612646350544151108E+01    1
   -0.189867097643548699E+00    0.549394504782936721E+00   -0.277825308362992018E+03   -0.612896350544151858E+01    1
   -0.973573192408790811E+00    0.584974182557114863E+00   -0.277317200590542370E+03   -0.613146350544150476E+01    1
   -0.734499151637053149E+00    0.574726575819895058E+00   -0.272625612328991338E+03   -0.613396350544150160E+01    1
   -0.303416646744687102E+00    0.558069238408902990E+00   -0.271394909988403754E+03   -0.613646350544149932E+01    1
   -0.611771795080271463E+00    0.569806366102847406E+00   -0.271209822612823132E+03   -0.613896350544150327E+01    1
    0.642030468533466570E+00    0.566357121447559453E+00   -0.268051922663784865E+03   -0.614146350544151343E+01    1
    0.471039257985922333E+00    0.569474782895657339E+00   -0.259461784538805034E+03   -0.614396350544152714E+01    1
    0.144452737898282368E+01    0.629234497762622080E+00   -0.257388193775927789E+03   -0.614646350544152309E+01    1
    0.997972410966595280E+00    0.595281500506885664E+00   -0.257372094759356742E+03   -0.614896350544151282E+01    1
   -0.741558770402459988E+00    0.595550157492908072E+00   -0.253153661497572784E+03   -0.615146350544152742E+01    1
   -0.271460534922187524E+00    0.581003606250240723E+00   -0.248199743441745056E+03   -0.615396350544151360E+01    1
   -0.109900730861046181E+00    0.579679465397315519E+00   -0.246380808824131861E+03   -0.615646350544150067E+01    1
    0.158734615141423152E+01    0.658333737391270546E+00   -0.244771279993450833E+03   -0.615896350544150195E+01    1
    0.143659155868549404E+01    0.644845043311936483E+00   -0.244007430797878953E+03   -0.616146350544151922E+01    1
    0.209808823799615990E+00    0.582182976115262374E+00   -0.243241198263509091E+03   -0.616396350544152849E+01    1
   -0.313928524906501860E+00    0.588404758779641823E+00   -0.242642624953003633E+03   -0.616646350544150668E+01    1
   -0.102048534556579118E+01    0.630597440359351280E+00   -0.239617955815173104E+03   -0.616896350544149996E+01    1
   -0.180650862442936244E+01    0.715464034972235985E+00   -0.236237785987766500E+03   -0.617146350544152167E+01    1
    0.309397514654537176E+01    0.889743005860149316E+00   -0.230891203529103848E+03   -0.617396350544153449E+01    1
    0.560751567862861844E+00    0.608368765541719925E+00   -0.227696884223611846E+03   -0.617646350544151179E+01    1
   -0.116448409261840613E+01    0.659833532133595968E+00   -0.226769724460617539E+03   -0.617896350544150152E+01    1
   -0.199192463300430456E+01    0.763073684271856623E+00   -0.221793488023206663E+03   -0.618146350544150103E+01    1
   -0.610226095391254164E+00    0.631514476615783638E+00   -0.218072147987651931E+03   -0.618396350544151829E+01    1
    0.171006717786413076E+01    0.712057453585211442E+00   -0.216851715942519093E+03   -0.618646350544152934E+01    1
    0.102879555876432538E+01    0.651664344575507704E+00   -0.214299952324133130E+03   -0.618896350544151730E+01    1
   -0.507644324812744463E+00    0.635446705766403719E+00   -0.211560843201781012E+03   -0.619146350544153012E+01    1
   -0.724185950219392471E+00    0.648388300330815404E+00   -0.210943044076488320E+03   -0.619396350544153673E+01    1
    0.172487355948580445E+01    0.724139605780011131E+00   -0.210626208148310042E+03   -0.619646350544151137E+01    1
   -0.172668116940482541E+01    0.758348766542985553E+00   -0.204470343097480963E+03   -0.619896350544150465E+01    1
   -0.485882440338536059E+00    0.648971333872935041E+00   -0.201751535766325787E+03   -0.620146350544151748E+01    1
   -0.593004068292412589E+00    0.655474276886924612E+00   -0.201106441438941204E+03   -0.620396350544150987E+01    1
    0.753561005853129240E+00    0.655180946913220708E+00   -0.200481415617132143E+03   -0.620646350544149783E+01    1
   -0.256658930227352422E+00    0.645112885879209563E+00   -0.198593240782941592E+03   -0.620896350544150710E+01    1
    0.509676467336104555E-01    0.640519555393306517E+00   -0.198334963322616886E+03   -0.621146350544150838E+01    1
   -0.353946449185442935E+00    0.649766679938579950E+00   -0.197668079653881279E+03   -0.621396350544150700E+01    1
   -0.953339467996615730E+00    0.688790166703740492E+00   -0.196144693839477696E+03   -0.621646350544150472E+01    1
   -0.512787723475867208E+00    0.660103737485386421E+00   -0.195533291226051404E+03   -0.621896350544153709E+01    1
    0.175279379720124595E+01    0.758098880561416832E+00   -0.193957361748045429E+03   -0.622146350544152416E+01    1
   -0.630152259651783009E+00    0.669526532947813835E+00   -0.193733842513944609E+03   -0.622396350544153076E+01    1
    0.619283447806748710E+00    0.660235470871525676E+00   -0.193213383753634957E+03   -0.622646350544153204E+01    1
    0.904181430203586212E+00    0.676414603131335501E+00   -0.193049137627729692E+03   -0.622896350544151112E+01    1
   -0.128535163631407601E+01    0.726950523771591306E+00   -0.192741308076917221E+03   -0.623146350544149907E+01    1
    0.927886149003194660E+00    0.678997568751079528E+00   -0.192481636223541273E+03   -0.623396350544151101E+01    1
    0.677700639082804424E+00    0.670888077330710209E+00   -0.188504998088043493E+03   -0.623646350544152739E+01    1
   -0.144242696287691974E+01    0.755279908266969224E+00   -0.187490014384720666E+03   -0.623896350544154199E+01    1
   -0.643786148539953640E+00    0.683181197324542522E+00   -0.186292858146566061E+03   -0.624146350544154416E+01    1
    0.115225902507673816E+01    0.707782244039529385E+00   -0.186250782105350169E+03   -0.624396350544154188E+01    1
   -0.869867477612573214E+00    0.702611195888658058E+00   -0.184548521488617240E+03   -0.624646350544154139E+01    1
   -0.243936725656337644E+00    0.669611410885871616E+00   -0.183520015514406680E+03   -0.624896350544154089E+01    1
    0.195930396292571318E+01    0.812797009779144819E+00   -0.181537445284943772E+03   -0.625146350544151908E+01    1
   -0.312707505892153736E+00    0.676286936126634264E+00   -0.181026255483525944E+03   -0.625396350544150437E+01    1
    0.953342056918000447E+00    0.701665104511855597E+00   -0.180913544576752912E+03   -0.625646350544151275E+01    1
   -0.385109444366497911E+00    0.682925865858784675E+00   -0.178934712579734253E+03   -0.625896350544152913E+01    1
    0.826812761169290478E+00    0.696698218083770970E+00   -0.178918757994427494E+03   -0.626146350544153396E+01    1
   -0.806621121864982138E+00    0.710408346629196163E+00   -0.177846899119374910E+03   -0.626396350544151304E+01    1
   -0.240753686097043340E+00    0.681194531245956747E+00   -0.177065314126655096E+03   -0.626646350544151076E+01    1
   -0.564481571570022433E+00    0.695980802019298128E+00   -0.176780475038810692E+03   -0.626896350544153069E+01    1
    0.366972384658546258E+00    0.685832434317033890E+00   -0.173773883556045575E+03   -0.627146350544152575E+01    1
   -0.138446377537332665E+01    0.779896008869244595E+00   -0.172784910687489372E+03   -0.627396350544150305E+01    1
   -0.596564037973219899E-01    0.694877360421400025E+00   -0.167935363271201226E+03   -0.627646350544151854E+01    1
    0.308473622884589578E-01    0.696668616757016190E+00   -0.166608303074887914E+03   -0.627896350544151893E+01    1
    0.111704932445078331E+01    0.744745668400481287E+00   -0.166604947077512236E+03   -0.628146350544150600E+01    1
    0.102764415365721132E+00    0.697086160011369804E+00   -0.166320847831783965E+03   -0.628396350544150373E+01    1
   -0.268204188063903060E+00    0.703922908147713522E+00   -0.165946299112522780E+03   -0.628646350544151566E+01    1
   -0.415782682897707145E+00    0.712158810584163859E+00   -0.164873403206155245E+03   -0.628896350544151872E+01    1
   -0.168882792974066054E+00    0.705308936105352835E+00   -0.163898367241030002E+03   -0.629146350544151289E+01    1
    0.161848149234191618E+01    0.810517575733139872E+00   -0.162886583608012899E+03   -0.629396350544151328E+01    1
   -0.990657108274579423E+00    0.758914262310866561E+00   -0.162817961506774594E+03   -0.629646350544151456E+01    1
   -0.366502094616357965E+00    0.716215243005892677E+00   -0.161946669648252794E+03   -0.629896350544151140E+01    1
   -0.149354510511488159E+01    0.821908797923942669E+00   -0.161605043001176398E+03   -0.630146350544151979E+01    1
   -0.595935746111416309E+00    0.730376498398835006E+00   -0.161159516199167399E+03   -0.630396350544154327E+01    1
   -0.681017436567648349E+00    0.736426731355246611E+00   -0.161065382942378676E+03   -0.630646350544153300E+01    1
    0.140927902042946940E+01    0.789309779109221288E+00   -0.160827387032080821E+03   -0.630896350544153339E+01    1
    0.151958899120777091E+01    0.803084444903609973E+00   -0.160757448437421345E+03   -0.631146350544152401E+01    1
   -0.109041752524504409E+01    0.776475977996350264E+00   -0.159819774041015393E+03   -0.631396350544150398E+01    1
   -0.149064170486026137E+01    0.827333120113071918E+00   -0.159436902769641762E+03   -0.631646350544151769E+01    1
   -0.339204466576498664E+00    0.726957378857330472E+00   -0.156627958838340618E+03   -0.631896350544152607E+01    1
    0.102343412094558994E+01    0.760639928786929431E+00   -0.156224297380693969E+03   -0.632146350544152202E+01    1
    0.112822814536078919E+01    0.774383949723972398E+00   -0.154644647951662591E+03   -0.632396350544152774E+01    1
   -0.927508443246596537E+00    0.773255146408040606E+00   -0.154438729302771492E+03   -0.632646350544152636E+01    1
    0.119093455144193117E+00    0.723453514883880544E+00   -0.154219320332761868E+03   -0.632896350544151876E+01    1
    0.586903172856022004E+00    0.736172177040058107E+00   -0.153925724215169026E+03   -0.633146350544152003E+01    1
    0.235391348064004996E+00    0.729513838076409904E+00   -0.152059999883789743E+03   -0.633396350544152309E+01    1
    0.836394931397834274E+00    0.756742142276087826E+00   -0.151716560357514481E+03   -0.633646350544152615E+01    1
   -0.176462208503871265E+01    0.892643490037701381E+00   -0.151566262847672220E+03   -0.633896350544152920E+01    1
    0.355113748313334365E+00    0.736074781725607807E+00   -0.150348719495893619E+03   -0.634146350544152781E+01    1
   -0.256149566166414433E+00    0.740866401995547541E+00   -0.149459642163714847E+03   -0.634396350544151222E+01    1
    0.105321954812025376E+01    0.781546474250728096E+00   -0.149145872149107163E+03   -0.634646350544149573E+01    1
    0.624539205833541056E+00    0.750358887260372476E+00   -0.148931025703346677E+03   -0.634896350544151034E+01    1
   -0.788667793678376694E+00    0.776135729630447413E+00   -0.148432077513814704E+03   -0.635146350544150984E+01    1
   -0.148272594578328365E+00    0.740750122538513356E+00   -0.148216813751031481E+03   -0.635396350544149158E+01    1
   -0.689740109813811730E+00    0.768870534175051357E+00   -0.148095968321102617E+03   -0.635646350544149996E+01    1
    0.965984624215497634E-01    0.740031957413437969E+00   -0.147330672160245086E+03   -0.635896350544152256E+01    1
    0.215934277673853064E+00    0.742535262435401910E+00   -0.146649341416944480E+03   -0.636146350544152384E+01    1
    0.600852686840327888E+00    0.757375514191986010E+00   -0.145724558365916920E+03   -0.636396350544150557E+01    1
   -0.225086773043390753E+01    0.100578802122860078E+01   -0.145461600430557496E+03   -0.636646350544150952E+01    1
   -0.931803697950554233E-01    0.748440648198460345E+00   -0.144724978804942054E+03   -0.636896350544151346E+01    1
   -0.791295451579420578E-01    0.749440162801514598E+00   -0.144241544037245717E+03   -0.637146350544153250E+01    1
    0.914201073225353933E+00    0.784460028047032965E+00   -0.143573118695883238E+03   -0.637396350544155155E+01    1
   -0.210557271704812843E+01    0.985694183013893444E+00   -0.143056016688307636E+03   -0.637646350544152529E+01    1
   -0.512058037438439584E+00    0.771308221943700856E+00   -0.142561766223802692E+03   -0.637896350544150614E+01    1
   -0.100271450640932333E+00    0.755014251077012477E+00   -0.142283593727119637E+03   -0.638146350544151897E+01    1
    0.151665661231342908E+01    0.859295793141816477E+00   -0.141265863000735237E+03   -0.638396350544152380E+01    1
    0.105786728376850658E+01    0.804910919538019076E+00   -0.141027221164625360E+03   -0.638646350544151620E+01    1
    0.244327259522807383E+01    0.102990457386781920E+01   -0.140149622576579844E+03   -0.638896350544153080E+01    1
   -0.202207713697233754E+00    0.764942135179133675E+00   -0.139601187494259136E+03   -0.639146350544153830E+01    1
   -0.112101345989196921E+01    0.837656828542947429E+00   -0.139298649819781417E+03   -0.639396350544151737E+01    1
   -0.105516052558317730E+01    0.832423096445557453E+00   -0.138452948445560054E+03   -0.639646350544152220E+01    1
    0.725471966905792298E+00    0.786790126288127722E+00   -0.137796445926146475E+03   -0.639896350544151460E+01    1
   -0.898746733283916494E-01    0.769188462221987890E+00   -0.137081316537539408E+03   -0.640146350544150433E+01    1
    0.680507893595876968E-02    0.769706326159978582E+00   -0.136414553543406385E+03   -0.640396350544151272E+01    1
   -0.106020537770159717E+01    0.840975367621014658E+00   -0.135999557798771150E+03   -0.640646350544151311E+01    1
    0.945196206470083067E+00    0.812240977959457044E+00   -0.135133025891488529E+03   -0.640896350544153304E+01    1
    0.783222684576669215E+00    0.799555976918212341E+00   -0.134910114548481403E+03   -0.641146350544155297E+01    1
    0.280285324852360351E+00    0.776935419288886431E+00   -0.134461958525644661E+03   -0.641396350544154892E+01    1
   -0.796515664918103772E+00    0.819874831467727661E+00   -0.133762750974923620E+03   -0.641646350544152533E+01    1
    0.308659233955128509E+00    0.781849212362071277E+00   -0.133028818422787509E+03   -0.641896350544152039E+01    1
   -0.703473460663217698E+00    0.818766672564977815E+00   -0.131500372538693455E+03   -0.642146350544151190E+01    1
   -0.600104428044689442E+00    0.814368531538673279E+00   -0.130268378255696405E+03   -0.642396350544151495E+01    1
    0.364569849395004308E+00    0.792371289856613981E+00   -0.130111349110520763E+03   -0.642646350544152956E+01    1
   -0.771252969360587404E+00    0.830742171040891986E+00   -0.129759074526063159E+03   -0.642896350544153616E+01    1
   -0.135102817914077167E+01    0.903288218581786095E+00   -0.129665392715516305E+03   -0.643146350544153833E+01    1
   -0.132625908343485177E+01    0.900545844928234307E+00   -0.129400730951597865E+03   -0.643396350544153695E+01    1
    0.112473201712815896E+01    0.850324990343493736E+00   -0.129200426475821786E+03   -0.643646350544153023E+01    1
    0.191989658721279310E+01    0.972746893047900296E+00   -0.128853613749191908E+03   -0.643896350544152440E+01    1
    0.209296101912080479E+01    0.100940052695190596E+01   -0.128323560330123087E+03   -0.644146350544153545E+01    1
   -0.352819859208435338E+00    0.805863445518794408E+00   -0.128078228190673144E+03   -0.644396350544153229E+01    1
   -0.260905627077327520E-01    0.796826258125118536E+00   -0.127650935761242323E+03   -0.644646350544153979E+01    1
    0.329918832613290336E+01    0.132764245360506417E+01   -0.127051457077038179E+03   -0.644896350544154906E+01    1
    0.557025336550878158E+00    0.811039613369330836E+00   -0.126837914114195030E+03   -0.645146350544151925E+01    1
    0.103024843090375762E+01    0.849425666808140245E+00   -0.126575601473943379E+03   -0.645396350544149033E+01    1
   -0.401531714676088114E+00    0.813680416680118812E+00   -0.126512726433956090E+03   -0.645646350544149072E+01    1
   -0.263550664428761072E+00    0.807491278529495538E+00   -0.126363453469550109E+03   -0.645896350544150355E+01    1
    0.210091232834829444E+00    0.760903102700202538E+01   -0.126008234493812665E+03   -0.646146350544151460E+01    1
   -0.442753770713669226E+00    0.819296891615748812E+00   -0.125577219147043905E+03   -0.646396350544151854E+01    1
   -0.164169850338335532E+00    0.807557046684766910E+00   -0.125304464341585714E+03   -0.646646350544152693E+01    1
   -0.131178773192653630E+01    0.914930949677827177E+00   -0.125247423992510903E+03   -0.646896350544151133E+01    1
    0.872583340130212992E+00    0.843912646607923866E+00   -0.123872531702193328E+03   -0.647146350544151172E+01    1
    0.871534404436584254E+00    0.844925176154242896E+00   -0.123571318835157598E+03   -0.647396350544154586E+01    1
   -0.166785065197150195E+01    0.985994854060230352E+00   -0.123108484945535224E+03   -0.647646350544154359E+01    1
   -0.162593382893349370E+01    0.982208831186145437E+00   -0.122225801783258021E+03   -0.647896350544153865E+01    1
   -0.160204779270399611E+00    0.819229036675498401E+00   -0.121902710420780437E+03   -0.648146350544153194E+01    1
    0.975137433969262557E+00    0.861837011782154105E+00   -0.121725932700507855E+03   -0.648396350544150657E+01    1
   -0.182438810457611345E+01    0.102437585762118455E+01   -0.121690809837751289E+03   -0.648646350544150696E+01    1
   -0.853792882984353407E+00    0.869157591709676547E+00   -0.121545766284203665E+03   -0.648896350544150824E+01    1
   -0.758742064965980068E+00    0.860088115000189446E+00   -0.121327775154571697E+03   -0.649146350544149886E+01    1
    0.857910532009494298E-01    0.819828572004053346E+00   -0.120680372231473655E+03   -0.649396350544152856E+01    1
    0.117340060065142582E+00    0.819898425326285429E+00   -0.120671093420216863E+03   -0.649646350544153872E+01    1
   -0.386745419288828995E+00    0.834620125626231557E+00   -0.120368146414867169E+03   -0.649896350544152046E+01    1
    0.640849249992361369E+00    0.840114903594762041E+00   -0.120047896050639679E+03   -0.650146350544152618E+01    1
    0.671467547331868087E+00    0.847245026825425018E+00   -0.118719146962451049E+03   -0.650396350544153723E+01    1
   -0.126977947540850433E+01    0.947423593903466421E+00   -0.116401901999520248E+03   -0.650646350544155183E+01    1
   -0.678662258708705224E+00    0.875675080950978790E+00   -0.115534770046598737E+03   -0.650896350544155666E+01    1
   -0.180576434341143233E+01    0.105617451742675117E+01   -0.115126376194354521E+03   -0.651146350544154462E+01    1
   -0.311378426032863143E+00    0.852373970716126306E+00   -0.114745375252946786E+03   -0.651396350544152725E+01    1
   -0.667466214072181319E+00    0.884405643347211612E+00   -0.113248739343706177E+03   -0.651646350544151254E+01    1
    0.115795257050953859E+01    0.919175943236104742E+00   -0.113218572954760816E+03   -0.651896350544152003E+01    1
    0.126698414223521211E+00    0.849905309276921761E+00   -0.112866272817760745E+03   -0.652146350544151776E+01    1
   -0.276025293993213794E+00    0.858725292503644488E+00   -0.112784675467362661E+03   -0.652396350544151549E+01    1
   -0.171460963586152176E+00    0.860483644746875886E+00   -0.111370764272848419E+03   -0.652646350544154163E+01    1
   -0.120200686555530137E+00    0.859037775922718905E+00   -0.111343872461408125E+03   -0.652896350544154469E+01    1
   -0.148243987556805878E+01    0.101425918034330742E+01   -0.110756496785037456E+03   -0.653146350544152288E+01    1
    0.511890462049679584E+00    0.870974018969326580E+00   -0.110529139396165576E+03   -0.653396350544150284E+01    1
   -0.870791551566751476E+00    0.919492807772268161E+00   -0.110383916157844780E+03   -0.653646350544152011E+01    1
    0.197188611962084548E+01    0.108327167119544132E+01   -0.110033794663521917E+03   -0.653896350544151694E+01    1
   -0.940628372012547009E+00    0.937426615535620011E+00   -0.108547162247191210E+03   -0.654146350544151645E+01    1
    0.127399191177134430E+01    0.960922486560760181E+00   -0.108114170903551354E+03   -0.654396350544152305E+01    1
    0.476754185248146833E+00    0.881883100733793501E+00   -0.107684430268799019E+03   -0.654646350544150213E+01    1
    0.102374921942445796E+01    0.930915905602931582E+00   -0.107305974832095885E+03   -0.654896350544151318E+01    1
   -0.642621597472118444E+00    0.912185533488394151E+00   -0.106738477977835089E+03   -0.655146350544153577E+01    1
   -0.590761509385700601E+00    0.907448874335333833E+00   -0.106715090696167863E+03   -0.655396350544152639E+01    1
   -0.393307320392145887E+00    0.893102761173385717E+00   -0.106520634375646551E+03   -0.655646350544151346E+01    1
   -0.101295152249961551E+01    0.958241064675919851E+00   -0.106475987993851504E+03   -0.655896350544154050E+01    1
   -0.126487925034073667E+01    0.999618488076268630E+00   -0.106294029484013436E+03   -0.656146350544153023E+01    1
   -0.128174236247163398E+00    0.883216024955927437E+00   -0.105969885828121008E+03   -0.656396350544149687E+01    1
    0.143946545040711404E+01    0.100224107534704787E+01   -0.105568691353879260E+03   -0.656646350544152924E+01    1
   -0.224453258453796289E+01    0.530786119742193385E+01   -0.105488034840701687E+03   -0.656896350544153496E+01    1
    0.134006877002488634E+01    0.988241540888447845E+00   -0.105064495406403992E+03   -0.657146350544153623E+01    1
    0.111934026418120158E+01    0.957384058434060048E+00   -0.104627460415062217E+03   -0.657396350544153485E+01    1
    0.124596334361906025E+01    0.978521835466509726E+00   -0.104146372280496664E+03   -0.657646350544153258E+01    1
    0.155905965870172858E+00    0.893410548690819373E+00   -0.103223605878366129E+03   -0.657896350544154984E+01    1
   -0.799289078201985026E+00    0.953261043318917256E+00   -0.102176530472252153E+03   -0.658146350544153069E+01    1
    0.140884881898850711E+01    0.101809843519931498E+01   -0.102076479600789014E+03   -0.658396350544152664E+01    1
   -0.839552810390503335E+00    0.960866390115787228E+00   -0.101724927690744849E+03   -0.658646350544151371E+01    1
    0.150887466643782747E+00    0.900984637723839743E+00   -0.101703211259293624E+03   -0.658896350544149989E+01    1
    0.111831579079259491E+01    0.974726516232073736E+00   -0.101545746449539124E+03   -0.659146350544150383E+01    1
    0.102548370199779915E+01    0.963740005081212492E+00   -0.101272569647859569E+03   -0.659396350544150245E+01    1
    0.169442762132369432E-01    0.904422010239745777E+00   -0.101061906436085138E+03   -0.659646350544153037E+01    1
    0.107972857287457336E+01    0.972899811353272415E+00   -0.100942069450028129E+03   -0.659896350544154586E+01    1
    0.329331873833253463E+00    0.908803815133215176E+00   -0.100906286103353196E+03   -0.660146350544153382E+01    1
   -0.277614043017944012E+00    0.915515803377735304E+00   -0.100703932159736638E+03   -0.660396350544152799E+01    1
   -0.631899259470416585E+00    0.945590064246102036E+00   -0.100195874416983116E+03   -0.660646350544152128E+01    1
    0.474935623843539878E+00    0.920919772633467915E+00   -0.998291050108342404E+02   -0.660896350544152167E+01    1
    0.149710875299850565E+01    0.104958964912165187E+01   -0.998090248084349128E+02   -0.661146350544150341E+01    1
   -0.124060721324024614E+01    0.103920720062939753E+01   -0.992904182157045341E+02   -0.661396350544151090E+01    1
    0.130429415496554735E+01    0.101828955235064655E+01   -0.992016718557230774E+02   -0.661646350544152284E+01    1
   -0.211586340645151083E+00    0.921542377116605915E+00   -0.989967519616404132E+02   -0.661896350544151524E+01    1
    0.502842525910062399E+00    0.932298281787342420E+00   -0.980581421078660753E+02   -0.662146350544153428E+01    1
    0.196282318229705044E+00    0.921008828350326714E+00   -0.980267415873966996E+02   -0.662396350544155332E+01    1
   -0.773131531391544002E+00    0.974431340425412129E+00   -0.980101115212250704E+02   -0.662646350544154661E+01    1
   -0.560677960127896613E+00    0.951473352221529067E+00   -0.979588319596057318E+02   -0.662896350544150970E+01    1
    0.107812128635429172E+01    0.991294316119217478E+00   -0.978956974382343930E+02   -0.663146350544149499E+01    1
    0.250560185717089989E+00    0.924170010916581131E+00   -0.976449147068511678E+02   -0.663396350544150870E+01    1
    0.722213303541659690E+00    0.951745749366657012E+00   -0.975610077764983714E+02   -0.663646350544150021E+01    1
   -0.148302203373773556E+01    0.110580875776751197E+01   -0.970472186996782682E+02   -0.663896350544151659E+01    1
    0.449932192162373179E+00    0.476708023635113154E+01   -0.969288317555155743E+02   -0.664146350544151787E+01    1
