    0.212869661614151467E+00    0.215900603714470707E+01   -0.599901660382674322E+02
    0.283149124712787671E-01    0.139690457834627413E+01   -0.599875862673593332E+02
   -0.103602742156008856E+00    0.140602326279872392E+01   -0.599639440139250297E+02
   -0.436871552145173703E+00    0.146906448683882163E+01   -0.599528811163150692E+02
    0.919037915027919761E+00    0.196560434708457743E+01   -0.599514930070074286E+02
   -0.413965607823255421E+00    0.146447130292880434E+01   -0.599151462532304890E+02
   -0.440854100435707441E+00    0.147289132997765670E+01   -0.599049924827384928E+02
    0.574255854970507795E+00    0.145893142589522995E+01   -0.598985571595104886E+02
    0.902755127281958503E+00    0.160737136254257118E+01   -0.598791904154871588E+02
    0.942616123118834581E+00    0.193267422604554784E+01   -0.598728497918942395E+02
    0.143435287374674730E+00    0.140337761789380400E+01   -0.598250591131091909E+02
   -0.601505718114628385E+00    0.202496337342713240E+01   -0.598210810201997134E+02
    0.574159518513713552E-01    0.214665655289660728E+01   -0.598140166292764803E+02
    0.945728596124571164E+00    0.165590811587470998E+01   -0.598067887083875718E+02
   -0.601653599054521537E+00    0.202216632137814623E+01   -0.597983775498774293E+02
    0.948086614283665474E+00    0.166044980713790991E+01   -0.597951090384817689E+02
    0.979577503020387930E+00    0.170556160930113609E+01   -0.597916664343271833E+02
    0.134147731642836970E+00    0.140639882491092205E+01   -0.597497019714772932E+02
    0.754458160280693346E+00    0.153216791803409391E+01   -0.597377376907961946E+02
    0.973421819358110785E+00    0.186059316073954806E+01   -0.597327507206702109E+02
    0.499538377034797920E+00    0.144989448627511619E+01   -0.597224458755245280E+02
    0.950581213222671861E+00    0.189009446419833149E+01   -0.597114767642987232E+02
    0.496621916261317020E+00    0.209956048927727057E+01   -0.596957251995860076E+02
   -0.725312222151863417E+00    0.164189917588208179E+01   -0.596478640079320002E+02
   -0.598800579538715905E+00    0.200485392401099460E+01   -0.596471410112838925E+02
   -0.190405940538020291E+00    0.211461336725145532E+01   -0.596459272596966912E+02
    0.317355829730480543E+00    0.142437576094311091E+01   -0.596222381420093797E+02
   -0.743979184036922203E+00    0.189515056633346557E+01   -0.596125173762219589E+02
   -0.784952178510855969E+00    0.179620157035071593E+01   -0.595875956312965940E+02
   -0.952330378891266538E-01    0.142250678180577905E+01   -0.595753292386744278E+02
    0.949065487984739775E+00    0.184732049081297256E+01   -0.595577247423846785E+02
    0.351377661251129458E+00    0.143448566563769542E+01   -0.595005092328860314E+02
    0.185293237698432561E+00    0.211592610555517702E+01   -0.594835121818122161E+02
   -0.394608708971696642E+00    0.148335750511649667E+01   -0.594827264717308140E+02
   -0.223683278423694371E+00    0.144440657581410559E+01   -0.594753031435395059E+02
    0.643994965462089564E+00    0.203891591198912936E+01   -0.594673840503063929E+02
    0.906870233980100471E+00    0.188254677893455069E+01   -0.594512123899953764E+02
    0.217432646261145029E+00    0.142358262146442072E+01   -0.594462553566093419E+02
   -0.721134728517643819E+00    0.188234486564654402E+01   -0.594403780224651541E+02
   -0.126655307807456680E+00    0.210297742583707015E+01   -0.594390780804597512E+02
    0.950526861394995412E-03    0.211178019689133878E+01   -0.594363568159217834E+02
    0.652144659161145057E+00    0.203202428834150561E+01   -0.594296610367986773E+02
    0.823997119151524071E+00    0.160216390379654094E+01   -0.593995059381099821E+02
    0.607471963084051728E-01    0.142275659884543293E+01   -0.593823638889010681E+02
    0.269022877601811428E+00    0.210154427996232540E+01   -0.593821680453928451E+02
   -0.744850258488775063E+00    0.181218044513150711E+01   -0.593688541312456834E+02
   -0.617492275261183665E+00    0.159093780821300967E+01   -0.593584472305919917E+02
   -0.653754347681549719E+00    0.161744350130723458E+01   -0.593582638771072197E+02
   -0.746034702384434922E+00    0.177614311696901650E+01   -0.593482087349189413E+02
    0.876812821958897759E+00    0.189208596648509242E+01   -0.593419585789764454E+02
   -0.369641601835447933E-01    0.209992118514094006E+01   -0.593271957907134748E+02
    0.840806939474378900E+00    0.191916288157136083E+01   -0.593091949566762082E+02
   -0.266702163605596121E+00    0.207007331547401829E+01   -0.593011616350429165E+02
    0.876474215729325157E+00    0.166518046494815120E+01   -0.592945486501220245E+02
    0.914018730832700466E+00    0.180743130544344921E+01   -0.592794322723118512E+02
    0.522254758366702876E+00    0.148127009102264107E+01   -0.592561330086874705E+02
   -0.726977770207334895E+00    0.176104398657538619E+01   -0.592395072775788236E+02
    0.422528086701468741E+00    0.146008220011531686E+01   -0.592312946771151019E+02
    0.649068885013492802E+00    0.200816004719376417E+01   -0.592126698703062146E+02
   -0.677981467017286343E+00    0.187293536774036795E+01   -0.591859770402585070E+02
    0.771091224116948970E+00    0.159138719405889906E+01   -0.591696340515847936E+02
   -0.825794122466416286E-01    0.207976183850249541E+01   -0.591468600969375018E+02
   -0.684935537303482667E+00    0.184687410306069966E+01   -0.591272395162658313E+02
   -0.678387605268870653E+00    0.184752252603783029E+01   -0.590961702276847944E+02
    0.827560301384432706E+00    0.188876622455445209E+01   -0.590928410103195176E+02
   -0.325926486685351513E+00    0.203576963431510993E+01   -0.590883444646052425E+02
   -0.268725158365857239E-01    0.144081643385247538E+01   -0.590871987053742487E+02
   -0.202834673042837504E+00    0.146188671558209582E+01   -0.590816303817844641E+02
   -0.643224538290580350E+00    0.188534879642317410E+01   -0.590743879191029322E+02
    0.139471182520582524E-01    0.207772027249726055E+01   -0.590624654617802491E+02
   -0.357478325298360655E+00    0.149900107983705499E+01   -0.590607137151268233E+02
   -0.458850184724309551E+00    0.153559601851518601E+01   -0.590498172196357416E+02
    0.601739631386833396E+00    0.152123597344947115E+01   -0.590287212663007494E+02
    0.228144530287517383E+00    0.207060622255211735E+01   -0.590203324964867875E+02
    0.291931074042395933E+00    0.145249325675009899E+01   -0.590050519350002247E+02
    0.287416818168976407E+00    0.145215597737551816E+01   -0.590018028353634065E+02
    0.869056382182741949E+00    0.176396820119687070E+01   -0.589995689713589400E+02
   -0.403670046395909810E+00    0.200138319086130378E+01   -0.589752231571607410E+02
   -0.669527472335443741E+00    0.181855553544663739E+01   -0.589731839314180064E+02
   -0.650885333286945311E+00    0.184958368354676717E+01   -0.589671319963471348E+02
    0.449951096206863799E+00    0.148142235352752372E+01   -0.589639030635090506E+02
   -0.593978387764710569E+00    0.162172800921888483E+01   -0.589622527197168722E+02
   -0.482323679834792074E+00    0.196996413928567460E+01   -0.589609711196955004E+02
    0.691028774324479067E+00    0.195737836599093162E+01   -0.589529470407510132E+02
    0.320873303580908931E+00    0.145944081094729672E+01   -0.589450236849074827E+02
    0.485495484349704853E+00    0.149158099272198497E+01   -0.589388406969709706E+02
   -0.350811802723373034E+00    0.150682976514855538E+01   -0.589168437817812816E+02
    0.679513804964056445E+00    0.195774723418158869E+01   -0.589158240501839572E+02
   -0.641939170326593200E+00    0.168124856708332326E+01   -0.589144212406278029E+02
   -0.396604676032337455E+00    0.152341785392709772E+01   -0.588971996466535188E+02
    0.215547304653955163E+00    0.145143137553971235E+01   -0.588936935535091379E+02
   -0.661590563403109622E+00    0.179534636668716696E+01   -0.588911737387044241E+02
    0.709936045139682670E+00    0.158500722463108623E+01   -0.588772707632621177E+02
    0.360712783898470890E+00    0.146971713862558362E+01   -0.588703888556549941E+02
   -0.247100041653013469E+00    0.148375696457949724E+01   -0.588591723911024758E+02
   -0.623324498433306839E+00    0.185539403966890459E+01   -0.588572688683013183E+02
   -0.607211232694899516E+00    0.187296781817993097E+01   -0.588555767833735217E+02
    0.821342295592030425E+00    0.183346549662538827E+01   -0.588517566909085303E+02
   -0.647931254589456551E+00    0.180843277075877484E+01   -0.588424287653632234E+02
   -0.358378517547189801E+00    0.199907842687681558E+01   -0.588361453967306431E+02
   -0.652968697302985013E+00    0.174178187944739737E+01   -0.588326439110581134E+02
    0.766810648460437227E+00    0.188911330333350880E+01   -0.588266604225626395E+02
   -0.332094561472246697E+00    0.150783902082069354E+01   -0.588229186955372683E+02
   -0.146871184094376772E+00    0.203879114963888286E+01   -0.588013091402895895E+02
    0.756639522717459601E+00    0.162986555466739214E+01   -0.587864943697198044E+02
    0.316802623315561582E+00    0.203875006295948102E+01   -0.587836748751576010E+02
    0.822360459588745707E+00    0.178759054953488072E+01   -0.587628531856618253E+02
    0.734358940116472625E+00    0.190195552143813451E+01   -0.587615132610640103E+02
    0.565715253396081752E+00    0.152943470215433197E+01   -0.587525746759653771E+02
   -0.561072865098303675E+00    0.162511753604742704E+01   -0.587523660209048870E+02
   -0.590824802326740173E+00    0.165391273358753810E+01   -0.587473893967744658E+02
   -0.562175776020215734E+00    0.189044170310819082E+01   -0.587468417274348695E+02
   -0.289520968090474118E+00    0.150157205193757215E+01   -0.587431752919300720E+02
    0.401719733793533040E+00    0.148520545706892237E+01   -0.587406859022568710E+02
   -0.893497766612896815E-01    0.146598196491758270E+01   -0.587294927423150881E+02
    0.236469322913306107E+00    0.204104991120975177E+01   -0.587267007253904865E+02
    0.340101250453106851E+00    0.147526324659627761E+01   -0.587237426394176225E+02
    0.829146943344061388E-01    0.145664188568611674E+01   -0.587198720659223170E+02
   -0.628575412762766406E+00    0.172571799941920090E+01   -0.587197070690606608E+02
   -0.371141438159062753E+00    0.152840525840759200E+01   -0.587172278097181959E+02
    0.411788013342875431E-01    0.204480156996745954E+01   -0.587149958413974531E+02
    0.771044537282027598E+00    0.165688337231708127E+01   -0.587127036956607640E+02
   -0.573246262674630414E+00    0.187092967690550660E+01   -0.586990543158591720E+02
   -0.574008712073436178E+00    0.164575552587657481E+01   -0.586978018949456271E+02
   -0.157672465751747176E+00    0.147750875339038079E+01   -0.586909303369332349E+02
   -0.312537903184259946E+00    0.199343988715645515E+01   -0.586782258363231222E+02
    0.809170058928510572E+00    0.175755134102489241E+01   -0.586781417591767962E+02
    0.155912645861162935E+00    0.146055975299728580E+01   -0.586725300258654698E+02
    0.408787704605589886E+00    0.201151912971444879E+01   -0.586622661276853989E+02
    0.771554699359219609E+00    0.166869183988716219E+01   -0.586613115291451095E+02
    0.175457209844491396E+00    0.146211081743494220E+01   -0.586608970772528266E+02
    0.425654545481875979E+00    0.200736292739053379E+01   -0.586549800153452026E+02
   -0.211783504986554377E+00    0.201274599998401227E+01   -0.586508611012237111E+02
   -0.569830759505242757E+00    0.165105044618826358E+01   -0.586468218973653563E+02
   -0.580341859148230443E+00    0.166339788209901762E+01   -0.586441344174381669E+02
   -0.612253517171422623E+00    0.171907396591334694E+01   -0.586432029134938375E+02
   -0.182094905429965231E+00    0.148579664965724634E+01   -0.586257888300094692E+02
   -0.302724740657218883E+00    0.151425264228804224E+01   -0.586175671990491907E+02
   -0.292825440140727089E+00    0.199102243813522706E+01   -0.586138411031575117E+02
   -0.292825440140727089E+00    0.199102243813522706E+01   -0.586138411031575117E+02
   -0.601990677147810849E+00    0.180612449313042234E+01   -0.586128924417028401E+02
    0.353073001351674798E+00    0.201427030626962322E+01   -0.585988497901698651E+02
    0.642652447078263855E+00    0.157718366080495653E+01   -0.585985689047065677E+02
   -0.270382102585749809E-01    0.202881400743728335E+01   -0.585888697529677955E+02
   -0.185807545770888066E+00    0.201030798045109860E+01   -0.585869326826263546E+02
   -0.604493538092389038E+00    0.173333683620925671E+01   -0.585827609156351201E+02
    0.467895494433272358E-01    0.203109570515149418E+01   -0.585782465761077020E+02
   -0.498468121620538440E+00    0.190299427785753061E+01   -0.585694101063631649E+02
   -0.498468121620538440E+00    0.190299427785753061E+01   -0.585694101063631649E+02
   -0.337234028032355471E+00    0.197305793874357849E+01   -0.585673717898233406E+02
   -0.351121468764872324E+00    0.196856392428052862E+01   -0.585662994576513825E+02
    0.392168425551814637E+00    0.149509280380561083E+01   -0.585623417129305466E+02
    0.685147778385350459E-02    0.146819074683797068E+01   -0.585597482412807153E+02
   -0.439671293416892039E+00    0.193256121130435443E+01   -0.585547376432119933E+02
    0.206072859309222423E+00    0.147046170038950264E+01   -0.585523520977697274E+02
   -0.188314241422273099E+00    0.200499818989469691E+01   -0.585425468610844177E+02
    0.541409060730084435E+00    0.196312344316106158E+01   -0.585404181912019794E+02
    0.662269263203402625E+00    0.159558254187550808E+01   -0.585361293804951401E+02
   -0.563485022651704415E+00    0.183954499590896869E+01   -0.585319767825301085E+02
    0.767820804189011552E+00    0.170413214464402896E+01   -0.585254212359660357E+02
   -0.552692547574993753E+00    0.184936915637085253E+01   -0.585221512055299797E+02
   -0.527905838748632728E+00    0.163372350350485229E+01   -0.585207026842081603E+02
   -0.563222195151009575E+00    0.167118351032675849E+01   -0.585200272364782137E+02
    0.899433083964507329E-01    0.202430626363864441E+01   -0.585069731714891788E+02
   -0.162913794019186764E+00    0.149041239669164494E+01   -0.585049683743969524E+02
   -0.162913794019186764E+00    0.149041239669164494E+01   -0.585049683743969524E+02
   -0.324975963800352263E+00    0.196834854532560755E+01   -0.584998765869769102E+02
    0.489699131502383866E+00    0.152431540453508041E+01   -0.584996485455956758E+02
   -0.380479239995809182E+00    0.155085300992951813E+01   -0.584968400521233178E+02
    0.670531720394831665E+00    0.160598428533059501E+01   -0.584965037329930055E+02
   -0.446515915242021666E+00    0.192028151484898757E+01   -0.584957447217516773E+02
    0.471580839164957785E-01    0.202248820021149012E+01   -0.584949509838379385E+02
   -0.394224197055980941E+00    0.194314524553707169E+01   -0.584911967971820417E+02
   -0.394224197055980941E+00    0.194314524553707169E+01   -0.584911967971820417E+02
    0.278414263543403429E+00    0.201107574719599613E+01   -0.584772352395471415E+02
   -0.475620644680648241E+00    0.160143685802246205E+01   -0.584756404984377980E+02
   -0.530158757124608804E+00    0.164402066947736203E+01   -0.584743789071511628E+02
   -0.530158757124608804E+00    0.164402066947736203E+01   -0.584743789071511628E+02
   -0.306475193518920497E+00    0.196845659271953233E+01   -0.584573239308048471E+02
    0.382849507523549626E+00    0.199347237256287646E+01   -0.584570413321051632E+02
    0.592525108962599564E-01    0.201810945294760913E+01   -0.584505992452514107E+02
   -0.558621154167603273E+00    0.168423136639491222E+01   -0.584494744669978274E+02
    0.603180916113741694E+00    0.157357746796710019E+01   -0.584436945543732236E+02
    0.708759003130456700E+00    0.185764366151182259E+01   -0.584423312111928652E+02
    0.628804499357899727E+00    0.191226464118571982E+01   -0.584402273694845888E+02
    0.747799039566274804E+00    0.170319076689659177E+01   -0.584251093654997078E+02
   -0.158539968453402402E+00    0.199675799807860077E+01   -0.584246154469893924E+02
   -0.342456678736058395E+00    0.154300773022591353E+01   -0.584223602090950180E+02
   -0.342456678736058395E+00    0.154300773022591353E+01   -0.584223602090950180E+02
    0.196504285653407662E+00    0.147829304442562859E+01   -0.584163599107673406E+02
   -0.209406428614667961E+00    0.198641252528268386E+01   -0.584129127247158237E+02
   -0.112819523238756700E+00    0.148906468245485968E+01   -0.584092918060860029E+02
   -0.112819523238756700E+00    0.148906468245485968E+01   -0.584092918060860029E+02
    0.521202506210909772E-01    0.147584786340228891E+01   -0.584068839985154113E+02
   -0.139952398302225667E+00    0.149333929203205162E+01   -0.584059710879548959E+02
    0.733397548606832816E+00    0.168416143740476221E+01   -0.584039413467627071E+02
    0.546129744215662516E+00    0.155243390795562419E+01   -0.584021278543403923E+02
    0.388957729390225881E+00    0.198558931579006614E+01   -0.583986693593498956E+02
    0.475194713602215657E+00    0.152836572016462058E+01   -0.583955302394353737E+02
    0.718650258259777353E+00    0.166593732761180990E+01   -0.583954844914345017E+02
   -0.509347810508689602E+00    0.163932106492263463E+01   -0.583943980002299838E+02
    0.255623063633460268E+00    0.200416459872742081E+01   -0.583914452655548786E+02
    0.131215034913329757E-01    0.201032952043513768E+01   -0.583914285239268054E+02
   -0.267421525228384138E+00    0.152187183701566342E+01   -0.583901348078704245E+02
    0.304886250350644150E+00    0.199689747325579181E+01   -0.583773322280901965E+02
    0.166016870735745198E+00    0.147906445244815776E+01   -0.583765595540951097E+02
    0.166016870735745198E+00    0.147906445244815776E+01   -0.583765595540951097E+02
   -0.547725810833682103E+00    0.169421863264555328E+01   -0.583654074416988351E+02
    0.714064182293374761E+00    0.166896166229842002E+01   -0.583604793059356410E+02
    0.743408528194173357E+00    0.176432686797530325E+01   -0.583563350189801042E+02
   -0.446459967179475392E+00    0.189744154676177579E+01   -0.583560303938168090E+02
    0.212710095935906729E+00    0.200392169266894316E+01   -0.583553059481959622E+02
   -0.377657518192987762E+00    0.156406577984306572E+01   -0.583488692938288267E+02
   -0.754548477184932981E-01    0.199843201680360094E+01   -0.583426167266379707E+02
   -0.470578490901510826E+00    0.187745095840903398E+01   -0.583301411375202861E+02
   -0.400150345368027238E+00    0.191528369852106883E+01   -0.583187187927823203E+02
   -0.400150345368027238E+00    0.191528369852106883E+01   -0.583187187927823203E+02
    0.598603140348680007E+00    0.158556950541793995E+01   -0.583165842028836892E+02
   -0.527280265216685695E+00    0.167738102334332484E+01   -0.583150156658790024E+02
   -0.169390954536174448E+00    0.150512163321156955E+01   -0.583125237962755136E+02
   -0.280226460635985108E+00    0.153199121964297214E+01   -0.583119997189015891E+02
   -0.546711932379535637E+00    0.172423587357590757E+01   -0.583046368992101804E+02
   -0.546711932379535637E+00    0.172423587357590757E+01   -0.583046368992101804E+02
   -0.272920253355555288E-01    0.148684917515441728E+01   -0.583026117317268131E+02
    0.544521437185623070E+00    0.156207256008446427E+01   -0.582971704040956382E+02
    0.544521437185623070E+00    0.156207256008446427E+01   -0.582971704040956382E+02
   -0.546240469000832007E+00    0.173563533626681754E+01   -0.582927077803006739E+02
    0.284132890650957461E-01    0.148413079617243615E+01   -0.582917802145681208E+02
   -0.188159762918490514E+00    0.151041989468928683E+01   -0.582914936335957634E+02
   -0.188159762918490514E+00    0.151041989468928683E+01   -0.582914936335957634E+02
    0.335875730659080107E+00    0.198130416388056418E+01   -0.582804176539378176E+02
   -0.511553360027960702E+00    0.166596575585680862E+01   -0.582801113484322286E+02
   -0.541850039657378990E+00    0.176435056311701266E+01   -0.582744932848022330E+02
   -0.542635551721744491E+00    0.174174215475238015E+01   -0.582731393021631021E+02
   -0.617567454444249153E-01    0.149218252149746955E+01   -0.582718352644395452E+02
    0.644874298324736306E+00    0.162112734390020052E+01   -0.582678783867844743E+02
   -0.195018786368471031E-01    0.148890694694984682E+01   -0.582632209440334350E+02
    0.105068846148729050E+00    0.148478970336953076E+01   -0.582623928828326143E+02
   -0.347387464857006611E-01    0.149068783944941807E+01   -0.582554871189619519E+02
   -0.424791218728406472E+00    0.159889679147829877E+01   -0.582549706991847387E+02
   -0.496149412675747248E+00    0.183581609000872170E+01   -0.582421233041951893E+02
   -0.112495392714132655E+00    0.198263019006311692E+01   -0.582414492267656811E+02
    0.325564616666317863E+00    0.197793509378661714E+01   -0.582375623768054993E+02
   -0.383655453594189788E+00    0.157907673516125291E+01   -0.582358387310856074E+02
   -0.520958437920671313E+00    0.169532084311630760E+01   -0.582324502765050624E+02
   -0.520958437920671313E+00    0.169532084311630760E+01   -0.582324502765050624E+02
    0.459385650394591616E+00    0.194826089695332882E+01   -0.582307166866895898E+02
   -0.307541604386920242E+00    0.193830734591549203E+01   -0.582288748748468663E+02
   -0.411037696623037296E+00    0.189487924041918321E+01   -0.582267163006009696E+02
   -0.411037696623037296E+00    0.189487924041918321E+01   -0.582267163006009696E+02
    0.311721774781107852E+00    0.197852925685355863E+01   -0.582247478028780989E+02
    0.334274465577536817E+00    0.197485165192606216E+01   -0.582232224959033005E+02
   -0.524568307128415734E+00    0.170858629688457331E+01   -0.582219098094002021E+02
   -0.210117430543976885E+00    0.152162015414431528E+01   -0.582107380066526900E+02
   -0.526959749069819794E+00    0.174069411982756050E+01   -0.582011387742156217E+02
    0.246526844497531789E+00    0.198376675509041811E+01   -0.582006918483999840E+02
    0.246526844497531789E+00    0.198376675509041811E+01   -0.582006918483999840E+02
    0.395721704718134837E+00    0.195999432681370211E+01   -0.581975838704405248E+02
   -0.349811469249186879E-01    0.198570356899307110E+01   -0.581955599560576928E+02
   -0.500539917306746629E+00    0.181556540516044929E+01   -0.581926940789125240E+02
    0.115465999337635017E+00    0.149000122509103816E+01   -0.581877037079224948E+02
   -0.481681578687573775E+00    0.165416415131731021E+01   -0.581871987207392323E+02
   -0.481681578687573775E+00    0.165416415131731021E+01   -0.581871987207392323E+02
   -0.486375002222478314E+00    0.183086513054848088E+01   -0.581864867517076902E+02
    0.352576125937721224E-01    0.149105532211324698E+01   -0.581858081965134488E+02
    0.352576125937721224E-01    0.149105532211324698E+01   -0.581858081965134488E+02
   -0.512595083411418684E+00    0.179069909745079103E+01   -0.581816533896140697E+02
    0.460970794312665688E+00    0.154307847073887849E+01   -0.581759369572606317E+02
    0.620222014278856815E+00    0.186980529837174814E+01   -0.581731589728171912E+02
   -0.438014211642793194E+00    0.162022469340340947E+01   -0.581674328111982533E+02
    0.686287760987013162E+00    0.168706227087417870E+01   -0.581668289857372400E+02
    0.285726060852738661E+00    0.150484518354568575E+01   -0.581650922401400408E+02
    0.701814074647060249E+00    0.173190054617013289E+01   -0.581642915094647606E+02
    0.288979489896180775E+00    0.150571604276718563E+01   -0.581597149786448995E+02
    0.288979489896180775E+00    0.150571604276718563E+01   -0.581597149786448995E+02
    0.625713370005982927E+00    0.162495239547813863E+01   -0.581562096044765440E+02
    0.666994358571637358E+00    0.166335872473044089E+01   -0.581559119495442616E+02
   -0.284594356670048072E-01    0.149748969525182019E+01   -0.581511690692236272E+02
    0.525671526596789285E+00    0.157053544537885781E+01   -0.581411106336563961E+02
    0.650835219210781690E+00    0.183660091782846169E+01   -0.581346544143200816E+02
   -0.387523872142818360E+00    0.159346865129283710E+01   -0.581339707661635572E+02
   -0.387523872142818360E+00    0.159346865129283710E+01   -0.581339707661635572E+02
    0.290604581899259362E+00    0.197007326978206443E+01   -0.581277405923260631E+02
    0.301504628240026828E+00    0.151024987920527387E+01   -0.581250743313731846E+02
    0.251670230615037571E+00    0.197439335442399089E+01   -0.581243038105821057E+02
    0.226178548099639054E+00    0.150088121912615313E+01   -0.581221405867983947E+02
   -0.967320281522116160E-01    0.150806943078590683E+01   -0.581125724120669673E+02
   -0.502747418653751832E+00    0.177214468882665144E+01   -0.581107398879795198E+02
    0.645103295364503060E+00    0.183298968427396214E+01   -0.580999615262351483E+02
    0.677153198660521483E+00    0.169971077650433644E+01   -0.580947554200415652E+02
    0.677153198660521483E+00    0.169971077650433644E+01   -0.580947554200415652E+02
   -0.162327010969081448E+00    0.195692234061549231E+01   -0.580924322217219355E+02
   -0.369821810537954820E+00    0.158948038565000838E+01   -0.580917921466213016E+02
    0.676593183293859313E+00    0.170483129939292799E+01   -0.580824802316352020E+02
    0.942740746311279132E-01    0.149740712841541201E+01   -0.580802956021655490E+02
    0.113797431021856729E+00    0.149778193546280791E+01   -0.580774868949500558E+02
    0.113797431021856729E+00    0.149778193546280791E+01   -0.580774868949500558E+02
    0.497711130145014058E+00    0.156659894328617044E+01   -0.580708357621957418E+02
    0.497711130145014058E+00    0.156659894328617044E+01   -0.580708357621957418E+02
   -0.328650433618805471E+00    0.190750745617575301E+01   -0.580694606881778697E+02
    0.859780927618725710E-01    0.149848247404142354E+01   -0.580656519303285847E+02
   -0.477227276796678923E+00    0.168232392492663130E+01   -0.580644938683936687E+02
   -0.492996552427828916E+00    0.173127927657310710E+01   -0.580533713644679636E+02
   -0.492996552427828916E+00    0.173127927657310710E+01   -0.580533713644679636E+02
   -0.470963291143427665E+00    0.167678893355290937E+01   -0.580529677061490190E+02
    0.501882046752763489E+00    0.157103439048597915E+01   -0.580458681553702860E+02
   -0.722959484655131962E-01    0.151070583212279952E+01   -0.580361851260630885E+02
   -0.958764806460869479E-01    0.196044812981368954E+01   -0.580356475648380297E+02
    0.662131340245603384E+00    0.169616235705185137E+01   -0.580350050696252993E+02
    0.554932965265209410E+00    0.188230491351264040E+01   -0.580343263817789534E+02
    0.589390701599040945E+00    0.186153198297272193E+01   -0.580310345369229026E+02
    0.609823507807616072E+00    0.163576816442708717E+01   -0.580256049254501249E+02
   -0.393612805069100125E+00    0.161245461424750580E+01   -0.580244781367984075E+02
   -0.393612805069100125E+00    0.161245461424750580E+01   -0.580244781367984075E+02
    0.171804461637302730E+00    0.150386790669636894E+01   -0.580244306509580099E+02
   -0.461711833433091468E+00    0.167348804258407524E+01   -0.580224078988348282E+02
   -0.461711833433091468E+00    0.167348804258407524E+01   -0.580224078988348282E+02
