    0.999989293930312328E+00    0.211990396530105096E+00    0.743869529887543762E-01    0.763174012669267512E+02
    0.973561350691370619E+00    0.323057838899630870E-01    0.801184873638838696E-01    0.789561858365197509E+02
    0.973561350691370619E+00    0.323057838899630870E-01    0.801184873638838696E-01    0.789561858365197509E+02
    0.869711185357641137E+00    0.435044704817438982E-01    0.802827377704330297E-01    0.783457641412598207E+02
    0.795231035933489427E+00    0.506776534305816359E-02    0.703441823370225955E-01    0.790107480352014448E+02
    0.795231035933489427E+00    0.506776534305816359E-02    0.703441823370225955E-01    0.790107480352014448E+02
    0.995177758526700318E+00   -0.354417917576215283E-01    0.895982366424439985E-01    0.748726290719158243E+02
    0.982280043473757525E+00    0.106029539486324084E+00    0.788346802143595621E-01    0.786819263496600030E+02
