    0.865389108657836914E-01    0.206738986936393920E+00    0.373060992716887752E+01   -0.371437979748806171E+07   -0.608396350544153197E+01    1
    0.961608290672302246E-01   -0.673312854234924374E+00    0.167164479887430062E+01   -0.309753330144333094E+07   -0.608646350544153236E+01    1
    0.862368941307067871E-01   -0.827802785397504404E+00    0.528582128623256420E+01   -0.270761298856464820E+07   -0.608896350544152032E+01    1
    0.990631580352783203E-01   -0.395694571836405495E+00    0.183382012820891527E+01   -0.214448884289470315E+07   -0.609146350544151804E+01    1
    0.103928506374359131E+00    0.205306778517083766E+01    0.118648058846576165E+01   -0.213686094449433498E+07   -0.609396350544151844E+01    1
    0.101208150386810303E+00   -0.215356504594825943E-01    0.316404788279338289E+01   -0.102031240202479588E+07   -0.609646350544151083E+01    1
    0.116719007492065430E+00   -0.183399512809199194E+00    0.114601968150763689E+01   -0.766164707693819306E+06   -0.609896350544150234E+01    1
    0.907543897628784180E-01   -0.137869395276378004E+01    0.127315886867691876E+02   -0.696682132251445088E+06   -0.610146350544149918E+01    1
    0.100385129451751709E+00    0.562494214188844932E+00    0.657196864518429180E+01   -0.529967467500355095E+06   -0.610396350544150579E+01    1
    0.142789840698242188E+00   -0.100529842187520679E+01    0.429992958397344860E+00   -0.338467482582787168E+06   -0.610646350544152394E+01    1
    0.987786054611206055E-01    0.133485555129243694E+01    0.121563136176114366E+02   -0.332795086314542161E+06   -0.610896350544153233E+01    1
    0.128525018692016602E+00    0.244725635027628924E+00    0.113599582181826753E+01   -0.325998579352566681E+06   -0.611146350544151318E+01    1
    0.125959098339080811E+00   -0.152770578660191969E+01    0.140369969580132858E+01   -0.314286010703281383E+06   -0.611396350544150202E+01    1
    0.144625127315521240E+00   -0.422574148299680985E+00    0.449731588099948232E+00   -0.290186791464215377E+06   -0.611646350544151840E+01    1
    0.145094037055969238E+00    0.216243820059171005E+00    0.442637719740103797E+00   -0.287520142132797395E+06   -0.611896350544151613E+01    1
    0.126401007175445557E+00    0.393808295523913499E+01    0.162554470393623318E+01   -0.267086007997630164E+06   -0.612146350544151030E+01    1
    0.107107281684875488E+00   -0.232753291562320808E+01    0.922836432150323205E+01   -0.207339141726523696E+06   -0.612396350544150803E+01    1
    0.129015803337097168E+00   -0.583152725953392626E+00    0.233583177184053747E+01   -0.152885705305023497E+06   -0.612646350544151108E+01    1
    0.159832894802093506E+00    0.353743012748354013E+00    0.492000880786473249E+00   -0.112294390199141271E+06   -0.612896350544151858E+01    1
    0.155541479587554932E+00    0.146459575994278968E+01    0.697053163766079509E+00   -0.100839684780017938E+06   -0.613146350544150476E+01    1
    0.155407190322875977E+00    0.275635276936114448E+00    0.723776631380271929E+00   -0.970604081033583207E+05   -0.613396350544150160E+01    1
    0.139388978481292725E+00   -0.620317398621642146E+00    0.214396047928055733E+01   -0.840166445563251182E+05   -0.613646350544149932E+01    1
    0.179731547832489014E+00   -0.140441084690137763E+01    0.265157460577948867E+00   -0.758875091418962984E+05   -0.613896350544150327E+01    1
    0.106204509735107422E+00    0.125773692198809295E+01    0.297973400986742227E+02   -0.697729927155755431E+05   -0.614146350544151343E+01    1
    0.137236237525939941E+00    0.116667165063721856E+01    0.365856860504228054E+01   -0.568745647768682029E+05   -0.614396350544152714E+01    1
    0.131652832031250000E+00   -0.386551733144591847E+00    0.550423769681763542E+01   -0.542576380390383056E+05   -0.614646350544152309E+01    1
    0.188333988189697266E+00   -0.100362552046461029E+01    0.252308139730284986E+00   -0.541773457254037712E+05   -0.614896350544151282E+01    1
    0.163019061088562012E+00    0.722423553145991604E-01    0.905112165502249266E+00   -0.514574717213445838E+05   -0.615146350544152742E+01    1
    0.893405675888061523E-01   -0.796452265708902929E+00    0.202213554280535419E+03   -0.509463066369666267E+05   -0.615396350544151360E+01    1
    0.171210706233978271E+00    0.779921498694281734E+00    0.770514934626541192E+00   -0.401492594563589591E+05   -0.615646350544150067E+01    1
    0.180200457572937012E+00    0.205209145551287397E+01    0.549036880763460799E+00   -0.373192572786192250E+05   -0.615896350544150195E+01    1
    0.172685623168945312E+00   -0.481109152048687483E+00    0.775115419376169457E+00   -0.366761486428926364E+05   -0.616146350544151922E+01    1
    0.166752040386199951E+00    0.966038996981098852E+00    0.107389289949711264E+01   -0.360528272081475734E+05   -0.616396350544152849E+01    1
    0.189743876457214355E+00   -0.967972709004091381E+00    0.403268833709074570E+00   -0.318595260752751419E+05   -0.616646350544150668E+01    1
    0.168529689311981201E+00   -0.675877278151250510E-01    0.127794915337972026E+01   -0.274412747546244755E+05   -0.616896350544149996E+01    1
    0.177624166011810303E+00    0.705763864949698339E+00    0.859098824081631407E+00   -0.264327566840032232E+05   -0.617146350544152167E+01    1
    0.169796407222747803E+00   -0.166940219598194961E+01    0.135310893486695094E+01   -0.239922770753736804E+05   -0.617396350544153449E+01    1
    0.166084289550781250E+00    0.735004850256947839E+00    0.190110261494915878E+01   -0.210316153251546602E+05   -0.617646350544151179E+01    1
    0.181060135364532471E+00   -0.474906356342962521E+00    0.988893735276660357E+00   -0.193047228005243524E+05   -0.617896350544150152E+01    1
    0.189421832561492920E+00   -0.123268750548543560E+01    0.697501990364957192E+00   -0.186151360150104811E+05   -0.618146350544150103E+01    1
    0.182544529438018799E+00   -0.211538665751367549E+01    0.120005529647909737E+01   -0.146052949035888287E+05   -0.618396350544151829E+01    1
    0.166150927543640137E+00    0.631463149558984638E+00    0.276520057438581279E+01   -0.144062745597326611E+05   -0.618646350544152934E+01    1
    0.112250268459320068E+00    0.547443408764499595E+00    0.970014132385372676E+02   -0.130239849938812040E+05   -0.618896350544151730E+01    1
    0.189476907253265381E+00   -0.434231697698640451E+00    0.106736512455372212E+01   -0.122552678191981995E+05   -0.619146350544153012E+01    1
    0.202174246311187744E+00   -0.133481913623660686E+01    0.677370581382367276E+00   -0.111685495961049692E+05   -0.619396350544153673E+01    1
    0.177103102207183838E+00   -0.622159187688964610E+00    0.217967550949362687E+01   -0.105348416620966127E+05   -0.619646350544151137E+01    1
    0.162300705909729004E+00   -0.776753832093675878E+00    0.533896144947402362E+01   -0.902955473936503950E+04   -0.619896350544150465E+01    1
    0.227781891822814941E+00   -0.132285810956282290E+01    0.328604946199844483E+00   -0.876266209754292140E+04   -0.620146350544151748E+01    1
    0.181458055973052979E+00    0.636837649616323276E+00    0.233933480188816434E+01   -0.812803319022024607E+04   -0.620396350544150987E+01    1
    0.239998877048492432E+00   -0.305598836239689031E+00    0.326243386517096834E+00   -0.594898220046549250E+04   -0.620646350544149783E+01    1
    0.266544103622436523E+00    0.137819750063744717E+01    0.173228753243539646E+00   -0.541652899903429898E+04   -0.620896350544150710E+01    1
    0.185508072376251221E+00   -0.120234736390070363E+01    0.294794704752658010E+01   -0.525929004677128796E+04   -0.621146350544150838E+01    1
    0.211123287677764893E+00   -0.916623525149359741E+00    0.109194085855189038E+01   -0.489258300605467593E+04   -0.621396350544150700E+01    1
    0.210948824882507324E+00   -0.770404764911682638E+00    0.110679931873355253E+01   -0.487139479496225067E+04   -0.621646350544150472E+01    1
    0.186205327510833740E+00   -0.158748467140222882E+01    0.309226155929457969E+01   -0.484108856668472799E+04   -0.621896350544153709E+01    1
    0.237100422382354736E+00    0.896570270328451713E+00    0.463777007036947186E+00   -0.477613238394855580E+04   -0.622146350544152416E+01    1
    0.216087400913238525E+00    0.295538069459107544E-01    0.950411825624632445E+00   -0.474053649332814166E+04   -0.622396350544153076E+01    1
    0.232923448085784912E+00   -0.134312677075230136E+01    0.589947910774109019E+00   -0.407402782401017885E+04   -0.622646350544153204E+01    1
    0.182345747947692871E+00   -0.531829136959268145E-01    0.516204075603996682E+01   -0.353267534154738587E+04   -0.622896350544151112E+01    1
    0.210263133049011230E+00   -0.883066017487763033E+00    0.175741912121147981E+01   -0.315055398966677649E+04   -0.623146350544149907E+01    1
    0.257927000522613525E+00   -0.103878927580453251E+01    0.369298258049470807E+00   -0.293304336908462665E+04   -0.623396350544151101E+01    1
    0.242495357990264893E+00    0.125478533182078023E+01    0.694393467997937441E+00   -0.271549848539523509E+04   -0.623646350544152739E+01    1
    0.223918139934539795E+00    0.351786379411374472E+00    0.134462146307427854E+01   -0.254247791121797309E+04   -0.623896350544154199E+01    1
    0.226148962974548340E+00    0.154377243739091186E+01    0.161322234740402237E+01   -0.203496338406071823E+04   -0.624146350544154416E+01    1
    0.236308276653289795E+00    0.145263589982090813E+01    0.118751296901594117E+01   -0.195595010720104551E+04   -0.624396350544154188E+01    1
    0.238028287887573242E+00   -0.166391335285033248E+00    0.116774661908062005E+01   -0.177717728432181866E+04   -0.624646350544154139E+01    1
    0.301183521747589111E+00    0.130937100953333441E+01    0.229125697691577118E+00   -0.167172034343120345E+04   -0.624896350544154089E+01    1
    0.307953357696533203E+00   -0.104942376977096477E+00    0.209829287799576353E+00   -0.136388510548675299E+04   -0.625146350544151908E+01    1
    0.199637711048126221E+00    0.946996259280118324E+00    0.707900086073068291E+01   -0.127005938282959960E+04   -0.625396350544150437E+01    1
    0.238542556762695312E+00    0.285322518492282906E+00    0.165911106168850053E+01   -0.125199993498404388E+04   -0.625646350544151275E+01    1
    0.226391434669494629E+00   -0.352098402653449105E+00    0.248952205066512766E+01   -0.124958271647922697E+04   -0.625896350544152913E+01    1
    0.280338227748870850E+00    0.107720057836618177E+01    0.572998351841427112E+00   -0.108673332844770539E+04   -0.626146350544153396E+01    1
    0.275924086570739746E+00    0.130211471553468683E+01    0.734033045006095897E+00   -0.971336555665602759E+03   -0.626396350544151304E+01    1
    0.208398282527923584E+00    0.134448156110184813E+01    0.681730204806747153E+01   -0.950838800888023911E+03   -0.626646350544151076E+01    1
    0.268105208873748779E+00    0.126741461616703655E+01    0.107958817122566542E+01   -0.817971771551623874E+03   -0.626896350544153069E+01    1
    0.250847637653350830E+00    0.170796782880976061E+01    0.187793009521345700E+01   -0.803939611453145289E+03   -0.627146350544152575E+01    1
    0.246146678924560547E+00   -0.297346827052800855E+00    0.213528516158839388E+01   -0.754646582046844628E+03   -0.627396350544150305E+01    1
    0.237756073474884033E+00    0.827066396028150908E+00    0.295387469957374282E+01   -0.750526136771034089E+03   -0.627646350544151854E+01    1
    0.284794926643371582E+00    0.483506846142561397E+00    0.728614222332928385E+00   -0.724929838684837932E+03   -0.627896350544151893E+01    1
    0.274775862693786621E+00   -0.624405524003253734E-01    0.946989399309876578E+00   -0.715121762522501058E+03   -0.628146350544150600E+01    1
    0.195955634117126465E+00    0.906791674266621106E+00    0.173085895935422016E+02   -0.652734800340596053E+03   -0.628396350544150373E+01    1
    0.288274228572845459E+00    0.115861355556806522E+01    0.792066200531732933E+00   -0.643063268950193560E+03   -0.628646350544151566E+01    1
    0.287767887115478516E+00    0.120826517053956017E+01    0.835197083240797555E+00   -0.620998781273052600E+03   -0.628896350544151872E+01    1
    0.268837213516235352E+00    0.325143822300439159E-01    0.132936194934764007E+01   -0.609860192849108898E+03   -0.629146350544151289E+01    1
    0.285855352878570557E+00    0.972004140693292662E+00    0.885172425569270338E+00   -0.602885282184133757E+03   -0.629396350544151328E+01    1
    0.276204168796539307E+00   -0.151331766054745742E+00    0.111372639326695677E+01   -0.583755529153906195E+03   -0.629646350544151456E+01    1
    0.271966040134429932E+00   -0.133562286390909479E+01    0.125948579636230984E+01   -0.569922270740893509E+03   -0.629896350544151140E+01    1
    0.271645009517669678E+00   -0.738449543306129774E+00    0.130367483959276065E+01   -0.559949844962339398E+03   -0.630146350544151979E+01    1
    0.234793722629547119E+00    0.553095105587323332E+00    0.446551706083636990E+01   -0.558616327672298439E+03   -0.630396350544154327E+01    1
    0.321015059947967529E+00    0.106937434459232561E+01    0.416115035214780160E+00   -0.553830351123660762E+03   -0.630646350544153300E+01    1
    0.209780037403106689E+00   -0.180603827513973725E+01    0.116397082919778221E+02   -0.533930941817711300E+03   -0.630896350544153339E+01    1
    0.320252299308776855E+00    0.137739346678585561E+01    0.470267637662406257E+00   -0.523340662038415985E+03   -0.631146350544152401E+01    1
    0.279421985149383545E+00    0.666019321909465778E+00    0.120136380870700910E+01   -0.518360124297385710E+03   -0.631396350544150398E+01    1
    0.303926229476928711E+00    0.187335815844518438E+01    0.845204124073133611E+00   -0.452362989289492589E+03   -0.631646350544151769E+01    1
    0.275467038154602051E+00   -0.879211652350101125E+00    0.174574197201602899E+01   -0.380921631465309702E+03   -0.631896350544152607E+01    1
    0.374035120010375977E+00    0.759837949494958864E+00    0.199318197701080863E+00   -0.367586309191175189E+03   -0.632146350544152202E+01    1
    0.344603300094604492E+00   -0.829575326610528796E+00    0.370686056461607516E+00   -0.316890617566057472E+03   -0.632396350544152774E+01    1
    0.364959120750427246E+00   -0.782781966119924344E+00    0.255520465150512355E+00   -0.303318967554934375E+03   -0.632646350544152636E+01    1
    0.255505442619323730E+00   -0.165747237201636810E+00    0.469606971156436970E+01   -0.285822697697428282E+03   -0.632896350544151876E+01    1
    0.307224810123443604E+00   -0.828758992615305024E-03    0.109422701217078244E+01   -0.263823534382918922E+03   -0.633146350544152003E+01    1
    0.269226193428039551E+00   -0.460782301706425701E+00    0.360714165037234347E+01   -0.243331413832798347E+03   -0.633396350544152309E+01    1
    0.341411471366882324E+00    0.366863394151754285E+00    0.528744956945689792E+00   -0.243307939901478591E+03   -0.633646350544152615E+01    1
    0.345051229000091553E+00   -0.489569723760784226E+00    0.496147961078137134E+00   -0.226652139288170275E+03   -0.633896350544152920E+01    1
    0.328836977481842041E+00    0.590661181773178834E+00    0.830372240185299870E+00   -0.214622820459520597E+03   -0.634146350544152781E+01    1
    0.292623221874237061E+00    0.934162022341541665E+00    0.240323468612922753E+01   -0.203123973531110636E+03   -0.634396350544151222E+01    1
    0.284095108509063721E+00    0.691718438617618170E+00    0.308666271423263439E+01   -0.200306237325852891E+03   -0.634646350544149573E+01    1
    0.850166022777557373E+00   -0.206682360074084082E+00    0.290240827170344915E+03   -0.192936196137567549E+03   -0.634896350544151034E+01    1
    0.312705755233764648E+00   -0.120088008380025535E+01    0.134297705468164663E+01   -0.190104779715259099E+03   -0.635146350544150984E+01    1
    0.341953098773956299E+00    0.135786869310950986E+01    0.851439293394590013E+00   -0.182602679558502416E+03   -0.635396350544149158E+01    1
    0.342139482498168945E+00   -0.256376988459196986E+00    0.682419076071395403E+00   -0.175724579479071281E+03   -0.635646350544149996E+01    1
    0.323121070861816406E+00   -0.753293505639395011E+00    0.117706840983811745E+01   -0.165238445780305852E+03   -0.635896350544152256E+01    1
    0.307327389717102051E+00   -0.233521785713502683E+00    0.183900698194034873E+01   -0.165137239798477310E+03   -0.636146350544152384E+01    1
    0.349306344985961914E+00   -0.161128320107504930E+01    0.722811960196490744E+00   -0.164770874722779382E+03   -0.636396350544150557E+01    1
    0.279829502105712891E+00    0.229355285581261531E+00    0.512316171904250517E+01   -0.153405568758908913E+03   -0.636646350544150952E+01    1
    0.864409267902374268E+00    0.535214183627652274E+00    0.867349793208107513E+02   -0.152251757864892255E+03   -0.636896350544151346E+01    1
    0.293157398700714111E+00   -0.177500983595684181E+01    0.322505565896762114E+01   -0.151668266019021132E+03   -0.637146350544153250E+01    1
    0.336852252483367920E+00    0.120477925296976585E+01    0.113310878086623124E+01   -0.150499516716334085E+03   -0.637396350544155155E+01    1
    0.291568040847778320E+00    0.506499002702656131E+00    0.388467966972515244E+01   -0.143795624958982387E+03   -0.637646350544152529E+01    1
    0.672133684158325195E+00    0.128350232944828435E+01    0.628416701120787877E+02   -0.136280257685619802E+03   -0.637896350544150614E+01    1
    0.698760509490966797E+00    0.804774917584643368E+00    0.589423019372335091E+02   -0.134750398246087144E+03   -0.638146350544151897E+01    1
    0.313492178916931152E+00   -0.124265115550345717E+01    0.206296326489850657E+01   -0.132632319248647889E+03   -0.638396350544152380E+01    1
    0.853913962841033936E+00   -0.673646497662470978E+00    0.474415021460201700E+02   -0.131575132713189078E+03   -0.638646350544151620E+01    1
    0.789649069309234619E+00   -0.208323404159531433E+01    0.299768562781525527E+00   -0.128750272503569164E+03   -0.638896350544153080E+01    1
    0.621883273124694824E+00    0.508291443171606905E+00    0.451261068651690564E+02   -0.123209462620293749E+03   -0.639146350544153830E+01    1
    0.305076301097869873E+00   -0.160923062960125207E+00    0.304372455794695052E+01   -0.122336494547525533E+03   -0.639396350544151737E+01    1
    0.301749229431152344E+00    0.348825687222071468E+00    0.552052873167210194E+02   -0.121260346858464771E+03   -0.639646350544152220E+01    1
    0.958446741104125977E+00    0.225872479885791932E+01    0.364289537227224791E+00   -0.120667359658825092E+03   -0.639896350544151460E+01    1
    0.883006393909454346E+00   -0.949007587198843067E-01    0.312072585849454427E+02   -0.117928168184147964E+03   -0.640146350544150433E+01    1
    0.652202725410461426E+00   -0.314318734441034364E+00    0.370869323853258024E+02   -0.117518641121883192E+03   -0.640396350544151272E+01    1
    0.382128000259399414E+00   -0.175510542952329773E+01    0.629965685773657857E+00   -0.116768296258347050E+03   -0.640646350544151311E+01    1
    0.588472843170166016E+00   -0.312949588453068772E+01    0.310748099089766576E+02   -0.112988165225007194E+03   -0.640896350544153304E+01    1
    0.360949337482452393E+00   -0.994828486854713145E+00    0.743077685676649780E+00   -0.111482427985611679E+03   -0.641146350544155297E+01    1
    0.281752586364746094E+00    0.119773343577068037E+01    0.151907908568161556E+02   -0.110910461060412814E+03   -0.641396350544154892E+01    1
    0.346763849258422852E+00   -0.814386184106351774E+00    0.102783073522635715E+01   -0.109923013771693007E+03   -0.641646350544152533E+01    1
    0.444030165672302246E+00    0.142804237478674034E+01    0.350324821533149304E+02   -0.108803899204394241E+03   -0.641896350544152039E+01    1
    0.518656671047210693E+00    0.162237255999060942E+00    0.328528969633383454E+02   -0.108775825423808186E+03   -0.642146350544151190E+01    1
    0.289896249771118164E+00    0.101311874321022888E+01    0.266474150266040333E+02   -0.108133483421771786E+03   -0.642396350544151495E+01    1
    0.291096985340118408E+00   -0.199353388193531034E+01    0.728768813833546147E+01   -0.108079534786596454E+03   -0.642646350544152956E+01    1
    0.350707530975341797E+00   -0.831706870465850207E-01    0.933628701007607309E+00   -0.107730027606064112E+03   -0.642896350544153616E+01    1
    0.320539355278015137E+00    0.226623828491543611E+00    0.241105034306683619E+01   -0.105297984499325935E+03   -0.643146350544153833E+01    1
    0.286484897136688232E+00   -0.747407491140373165E-01    0.112404330199332634E+02   -0.105224577713118208E+03   -0.643396350544153695E+01    1
    0.413725078105926514E+00   -0.498623883517184840E+00    0.319199497610767047E+02   -0.104042354403757116E+03   -0.643646350544153023E+01    1
    0.716116845607757568E+00   -0.848299441084869321E+00    0.216176517792791643E+02   -0.101504969640354020E+03   -0.643896350544152440E+01    1
    0.934716701507568359E+00    0.330326225948913754E+00    0.185414131196376353E+02   -0.101471560682379561E+03   -0.644146350544153545E+01    1
    0.295023500919342041E+00   -0.383037925426934489E-01    0.803606777655738824E+01   -0.100277611900465942E+03   -0.644396350544153229E+01    1
    0.293322026729583740E+00    0.387490030526977391E+00    0.167767365866671625E+02   -0.100041947108455886E+03   -0.644646350544153979E+01    1
    0.779966473579406738E+00    0.598238643778619350E+00    0.197325992217528530E+02   -0.999377793738453164E+02   -0.644896350544154906E+01    1
    0.313828587532043457E+00    0.148005549407180781E+01    0.446614163206954107E+01   -0.996056849718060136E+02   -0.645146350544151925E+01    1
    0.405569076538085938E+00   -0.121766391002544583E+01    0.408540376735444410E+00   -0.969920547690454811E+02   -0.645396350544149033E+01    1
    0.802065253257751465E+00    0.260283978336820088E+01    0.664216440441598555E+00   -0.963491716480276068E+02   -0.645646350544149072E+01    1
    0.489279389381408691E+00   -0.142410580634421469E+01    0.224299207328494639E+02   -0.958955901866345073E+02   -0.645896350544150355E+01    1
    0.588743507862091064E+00   -0.831398394541457364E+00    0.196783968152674902E+02   -0.943735068830486341E+02   -0.646146350544151460E+01    1
    0.989303886890411377E+00   -0.814661188061771901E+00    0.142507222572527681E+02   -0.942250618192409348E+02   -0.646396350544151854E+01    1
    0.555955886840820312E+00    0.825817453301000759E+00    0.202564015537664943E+02   -0.941532481730194633E+02   -0.646646350544152693E+01    1
    0.356381714344024658E+00   -0.471753366838957404E-02    0.949307196387029650E+00   -0.936893373631035047E+02   -0.646896350544151133E+01    1
    0.359991908073425293E+00    0.463902336047190056E+00    0.225040302242549188E+02   -0.926556688896595375E+02   -0.647146350544151172E+01    1
    0.400367796421051025E+00   -0.175983926573594784E+01    0.636955000127293558E+00   -0.920949137643692239E+02   -0.647396350544154586E+01    1
    0.850871443748474121E+00    0.197493757760713784E+01    0.332591524475029987E+00   -0.901204487685457423E+02   -0.647646350544154359E+01    1
    0.374487459659576416E+00    0.129442927995962442E+01    0.943623328566439823E+00   -0.888145629191824639E+02   -0.647896350544153865E+01    1
    0.394007682800292969E+00   -0.452593777446747905E-01    0.402536822401101890E+00   -0.882384765889083127E+02   -0.648146350544153194E+01    1
    0.385169506072998047E+00    0.468472995959729244E+00    0.193104438692277860E+02   -0.876747244052408803E+02   -0.648396350544150657E+01    1
    0.507902085781097412E+00   -0.139597154390458100E+01    0.169640758647044123E+02   -0.875106745657444236E+02   -0.648646350544150696E+01    1
    0.880035459995269775E+00   -0.968015673752967265E+00    0.122385916123844272E+02   -0.869741533142229031E+02   -0.648896350544150824E+01    1
    0.996004343032836914E+00    0.155096509729813681E+01    0.185248664119125550E+00   -0.863548814462043310E+02   -0.649146350544149886E+01    1
    0.935762465000152588E+00   -0.215500672091326173E+01    0.501104109154655197E+00   -0.862340685704475192E+02   -0.649396350544152856E+01    1
    0.950863957405090332E+00    0.563607833797208357E+00    0.112377254547118817E+02   -0.850420890237144391E+02   -0.649646350544153872E+01    1
    0.330137848854064941E+00   -0.981294112387165796E+00    0.256351378955417220E+01   -0.841786738925576685E+02   -0.649896350544152046E+01    1
    0.981890141963958740E+00    0.109769777195143758E+01    0.103820207012846382E+02   -0.839602638623554043E+02   -0.650146350544152618E+01    1
    0.428002059459686279E+00    0.670742496780603464E-01    0.169400557219859991E+02   -0.838023662995400827E+02   -0.650396350544153723E+01    1
    0.755649089813232422E+00    0.136628892065643637E+01    0.118056908465375887E+02   -0.833323233847486620E+02   -0.650646350544155183E+01    1
    0.395168304443359375E+00   -0.912339045354350953E+00    0.482776157711849618E+00   -0.831485790295134990E+02   -0.650896350544155666E+01    1
    0.846887111663818359E+00   -0.140806810712712438E+01    0.105145401234435347E+02   -0.823241570147182955E+02   -0.651146350544154462E+01    1
    0.862153530120849609E+00   -0.302140674746961402E+01    0.159653510111019603E+01   -0.821309966735384336E+02   -0.651396350544152725E+01    1
    0.977655231952667236E+00   -0.149353804150071406E+00    0.998777621818018346E+01   -0.813762116090677523E+02   -0.651646350544151254E+01    1
    0.652373254299163818E+00    0.181647569549606036E+01    0.114982433821104273E+02   -0.808651307796026231E+02   -0.651896350544152003E+01    1
    0.559434890747070312E+00    0.366408781326969857E+00    0.135521503034186956E+02   -0.805004484511806027E+02   -0.652146350544151776E+01    1
